Wall time,Step,Value
1757927442.8090522,2674,1.137665033340454
1757927442.9517324,2681,1.0678621530532837
1757927443.0089858,2684,0.9634215831756592
1757927443.0527987,2686,1.0566072463989258
1757927443.1286647,2689,1.0725499391555786
1757927443.164868,2691,1.0363363027572632
1757927443.1991801,2693,1.0972673892974854
1757927443.3929448,2702,1.1065741777420044
1757927443.4757595,2706,1.0066437721252441
1757927443.514828,2708,1.1307823657989502
1757927443.551724,2710,1.169775366783142
1757927443.5866096,2712,0.9417448043823242
1757927443.608802,2713,1.1868820190429688
1757927443.694561,2717,1.1557811498641968
1757927443.7184618,2718,0.9703265428543091
1757927443.735067,2719,1.0929298400878906
1757927443.8628623,2724,0.968839704990387
1757927443.9510717,2729,0.9769379496574402
1757927443.9815583,2730,1.144904375076294
1757927444.067387,2734,1.1101309061050415
1757927444.273754,2739,0.9282249212265015
1757927444.2933993,2740,0.9097655415534973
1757927444.3153806,2741,1.0023951530456543
1757927444.3329916,2742,0.9212226867675781
1757927444.3815773,2744,1.0574663877487183
1757927444.4049454,2745,1.1179026365280151
1757927444.5903869,2753,0.9807388782501221
1757927444.6112764,2754,0.9224028587341309
1757927444.6355855,2755,1.1084110736846924
1757927444.7203712,2760,0.8784650564193726
1757927444.741507,2761,1.1722657680511475
1757927444.831787,2765,0.9799275398254395
1757927444.8929427,2768,1.0551698207855225
1757927444.9597185,2771,1.1556987762451172
1757927444.9966016,2773,1.155510425567627
1757927445.0278435,2775,1.006345272064209
1757927445.0885549,2778,1.0859899520874023
1757927445.1221106,2779,1.017918348312378
1757927445.2137005,2784,1.0407639741897583
1757927445.2313704,2785,1.0074502229690552
1757927445.4885864,2797,0.9648737907409668
1757927445.5359566,2799,1.2737765312194824
1757927445.7943087,2812,1.0687551498413086
1757927445.8357055,2813,1.2182563543319702
1757927446.0548778,2824,0.9502490162849426
1757927446.0808058,2825,0.9164316058158875
1757927446.2885215,2834,0.9632157683372498
1757927446.328878,2836,1.1208480596542358
1757927446.3685338,2838,1.0231540203094482
1757927446.438949,2841,1.1210168600082397
1757927446.4915247,2844,1.1140387058258057
1757927446.5575829,2847,1.0131611824035645
1757927446.6445885,2851,0.9319350123405457
1757927446.6598065,2852,1.0915499925613403
1757927446.7494407,2857,1.009775161743164
1757927446.7980888,2859,0.9758281111717224
1757927446.839594,2861,0.9693817496299744
1757927446.8551998,2862,1.195361614227295
1757927446.9386911,2866,0.9973307251930237
1757927447.1963353,2879,0.829318106174469
1757927447.2336388,2881,0.9819051027297974
1757927447.2622437,2882,1.0330655574798584
1757927447.2959642,2884,1.0078892707824707
1757927447.3888721,2889,0.9418849945068359
1757927447.4365952,2891,0.9632897973060608
1757927447.4776165,2893,1.0531643629074097
1757927447.5164382,2895,1.0777901411056519
1757927447.6885846,2903,1.2181569337844849
1757927447.8423388,2911,1.153087854385376
1757927447.8991275,2914,0.8427596092224121
1757927447.9093165,2915,1.091970682144165
1757927447.974039,2918,1.1215394735336304
1757927448.007959,2920,1.0960493087768555
1757927448.025767,2921,0.9347096681594849
1757927448.0868833,2924,0.9957919716835022
1757927448.2081976,2930,1.0579904317855835
1757927448.293702,2934,1.1279778480529785
1757927448.3202558,2935,1.2439236640930176
1757927448.6194823,2949,1.0846530199050903
1757927448.7020843,2952,1.0268853902816772
1757927448.7640736,2955,1.1514407396316528
1757927448.8294888,2958,1.002197265625
1757927448.9259698,2962,1.0193562507629395
1757927448.9858296,2965,0.9940268993377686
1757927449.0243332,2966,0.9866282343864441
1757927449.0349827,2967,1.0298123359680176
1757927449.1540618,2973,0.9717718958854675
1757927449.2648413,2978,1.034547209739685
1757927449.278142,2979,0.9044474363327026
1757927449.4009554,2984,1.219916820526123
1757927449.4462967,2986,1.0069236755371094
1757927449.5838823,2993,1.1890422105789185
1757927449.660531,2996,1.2248297929763794
1757927449.696999,2998,1.153206706047058
1757927449.7077816,2999,0.9628225564956665
1757927449.744148,3001,1.1420847177505493
1757927449.7756138,3002,1.0797539949417114
1757927449.811641,3004,1.2148709297180176
1757927449.9507475,3010,1.0368659496307373
1757927450.1052868,3018,0.9112069010734558
1757927450.1156588,3019,0.9379338026046753
1757927450.2324626,3024,1.1574265956878662
1757927450.3166065,3029,1.0514941215515137
1757927450.4258044,3034,0.8536303043365479
1757927450.6516807,3047,1.0860600471496582
1757927450.6793828,3048,1.0677567720413208
1757927450.6893175,3049,1.0403951406478882
1757927450.9027326,3059,1.121029257774353
1757927451.0580657,3066,0.8971819281578064
1757927451.1043177,3069,0.9692827463150024
1757927451.2090654,3074,0.9193318486213684
1757927451.3812306,3083,1.0519931316375732
1757927451.4090915,3084,0.9312966465950012
1757927451.4275086,3085,1.1051876544952393
1757927451.5324492,3090,0.9770965576171875
1757927451.661799,3096,1.0369532108306885
1757927451.7186277,3099,1.166840672492981
1757927451.7987921,3103,0.9314239621162415
1757927451.8238888,3104,1.0305136442184448
1757927451.8336759,3105,1.2807189226150513
1757927451.8756282,3107,1.0715391635894775
1757927451.9612594,3111,1.1405478715896606
1757927452.0207958,3114,0.9622233510017395
1757927452.0400374,3115,1.0010731220245361
1757927452.1293344,3119,1.2216219902038574
1757927452.1509173,3120,0.9189610481262207
1757927452.1678114,3121,1.0385589599609375
1757927452.261538,3126,0.8795449137687683
1757927452.3962276,3128,1.0134127140045166
1757927452.5788407,3138,0.9012044072151184
1757927452.6000452,3139,1.1691930294036865
1757927452.6626978,3143,0.9053226113319397
1757927452.7034593,3145,0.9208323359489441
1757927452.8019147,3150,0.9703357219696045
1757927452.840387,3152,1.1110599040985107
1757927452.9037943,3155,1.0062083005905151
1757927453.1612432,3167,1.098889708518982
1757927453.2291365,3170,1.1099117994308472
1757927453.2731857,3173,0.9750385880470276
1757927453.382357,3178,0.9912139773368835
1757927453.4347289,3181,0.975774347782135
1757927453.5561879,3187,1.0669264793395996
